event_id,payment_id,amount_inr,currency,method,failure_reason,failure_type,successful_payments,split,p_retry,p_link,p_human
evt_syn_01918,pay_syn_01918,5996,INR,card,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_01919,pay_syn_01919,2810,INR,card,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_01920,pay_syn_01920,10567,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01921,pay_syn_01921,1682,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_01922,pay_syn_01922,3477,INR,card,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_01923,pay_syn_01923,10778,INR,netbanking,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01924,pay_syn_01924,747,INR,card,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_01925,pay_syn_01925,9754,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_01926,pay_syn_01926,5223,INR,card,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_01927,pay_syn_01927,4241,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_01928,pay_syn_01928,9051,INR,card,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_01929,pay_syn_01929,4351,INR,card,card expired,card_expired,3,holdout,0.14,0.74,0.45
evt_syn_01930,pay_syn_01930,3881,INR,upi,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01931,pay_syn_01931,4764,INR,netbanking,bank decline,bank_decline,0,holdout,0.12,0.52,0.4
evt_syn_01932,pay_syn_01932,10114,INR,upi,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01933,pay_syn_01933,1830,INR,netbanking,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_01934,pay_syn_01934,615,INR,upi,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01935,pay_syn_01935,2566,INR,upi,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_01936,pay_syn_01936,6774,INR,netbanking,network error,network_error,2,holdout,0.58,0.5,0.35
evt_syn_01937,pay_syn_01937,577,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01938,pay_syn_01938,6370,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_01939,pay_syn_01939,1343,INR,netbanking,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_01940,pay_syn_01940,18808,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_01941,pay_syn_01941,1616,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_01942,pay_syn_01942,1856,INR,upi,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_01943,pay_syn_01943,10272,INR,upi,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01944,pay_syn_01944,55336,INR,upi,bank decline,bank_decline,8,train,0.1,0.5,0.4
evt_syn_01945,pay_syn_01945,7655,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01946,pay_syn_01946,26279,INR,upi,card expired,card_expired,5,train,0.06,0.66,0.45
evt_syn_01947,pay_syn_01947,4067,INR,upi,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_01948,pay_syn_01948,2205,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_01949,pay_syn_01949,3663,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_01950,pay_syn_01950,11082,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01951,pay_syn_01951,4058,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_01952,pay_syn_01952,2301,INR,card,authentication failed,authentication_failed,1,train,0.22,0.6,0.42
evt_syn_01953,pay_syn_01953,917,INR,card,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_01954,pay_syn_01954,678,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01955,pay_syn_01955,842,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_01956,pay_syn_01956,24575,INR,card,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_01957,pay_syn_01957,3216,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01958,pay_syn_01958,9587,INR,netbanking,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_01959,pay_syn_01959,4137,INR,netbanking,bank decline,bank_decline,1,holdout,0.12,0.52,0.4
evt_syn_01960,pay_syn_01960,4306,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.11,0.68,0.4
evt_syn_01961,pay_syn_01961,436,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,8,holdout,0.11,0.68,0.4
evt_syn_01962,pay_syn_01962,685,INR,card,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_01963,pay_syn_01963,649,INR,upi,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_01964,pay_syn_01964,772,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_01965,pay_syn_01965,20193,INR,netbanking,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_01966,pay_syn_01966,34100,INR,upi,network error,network_error,3,train,0.56,0.48,0.35
evt_syn_01967,pay_syn_01967,6970,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_01968,pay_syn_01968,22636,INR,card,insufficient funds,insufficient_funds,3,holdout,0.78,0.61,0.5
evt_syn_01969,pay_syn_01969,4770,INR,upi,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_01970,pay_syn_01970,62834,INR,netbanking,network error,network_error,1,train,0.5,0.42,0.35
evt_syn_01971,pay_syn_01971,4731,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_01972,pay_syn_01972,3651,INR,upi,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_01973,pay_syn_01973,9492,INR,netbanking,network error,network_error,2,holdout,0.58,0.5,0.35
evt_syn_01974,pay_syn_01974,44908,INR,upi,bank decline,bank_decline,2,train,0.04,0.44,0.4
evt_syn_01975,pay_syn_01975,13938,INR,card,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_01976,pay_syn_01976,7898,INR,card,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_01977,pay_syn_01977,653,INR,card,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_01978,pay_syn_01978,4492,INR,netbanking,bank decline,bank_decline,0,holdout,0.12,0.52,0.4
evt_syn_01979,pay_syn_01979,10185,INR,card,card expired,card_expired,5,holdout,0.14,0.74,0.45
evt_syn_01980,pay_syn_01980,41919,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.0,0.54,0.4
evt_syn_01981,pay_syn_01981,396,INR,netbanking,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_01982,pay_syn_01982,244,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_01983,pay_syn_01983,5052,INR,netbanking,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_01984,pay_syn_01984,3852,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_01985,pay_syn_01985,287,INR,netbanking,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_01986,pay_syn_01986,209,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_01987,pay_syn_01987,35085,INR,card,bank decline,bank_decline,5,holdout,0.1,0.5,0.4
evt_syn_01988,pay_syn_01988,2553,INR,card,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_01989,pay_syn_01989,4421,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_01990,pay_syn_01990,9334,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_01991,pay_syn_01991,12367,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_01992,pay_syn_01992,3203,INR,upi,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_01993,pay_syn_01993,8398,INR,netbanking,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_01994,pay_syn_01994,3102,INR,card,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_01995,pay_syn_01995,41942,INR,card,card expired,card_expired,3,train,0.06,0.66,0.45
evt_syn_01996,pay_syn_01996,3309,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_01997,pay_syn_01997,566,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_01998,pay_syn_01998,4698,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_01999,pay_syn_01999,221,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02000,pay_syn_02000,2635,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02001,pay_syn_02001,3779,INR,card,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_02002,pay_syn_02002,13306,INR,upi,bank decline,bank_decline,0,holdout,0.12,0.52,0.4
evt_syn_02003,pay_syn_02003,1116,INR,card,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_02004,pay_syn_02004,42173,INR,netbanking,bank decline,bank_decline,0,holdout,0.04,0.44,0.4
evt_syn_02005,pay_syn_02005,4931,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02006,pay_syn_02006,12515,INR,upi,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02007,pay_syn_02007,19936,INR,card,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_02008,pay_syn_02008,449,INR,netbanking,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02009,pay_syn_02009,2411,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02010,pay_syn_02010,21165,INR,card,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_02011,pay_syn_02011,980,INR,upi,insufficient funds,insufficient_funds,8,holdout,0.78,0.61,0.5
evt_syn_02012,pay_syn_02012,11956,INR,netbanking,bank decline,bank_decline,2,train,0.12,0.52,0.4
evt_syn_02013,pay_syn_02013,14608,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02014,pay_syn_02014,3053,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_02015,pay_syn_02015,434,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02016,pay_syn_02016,592,INR,upi,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02017,pay_syn_02017,12875,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02018,pay_syn_02018,1435,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02019,pay_syn_02019,11626,INR,card,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_02020,pay_syn_02020,3811,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02021,pay_syn_02021,1223,INR,card,authentication failed,authentication_failed,1,holdout,0.22,0.6,0.42
evt_syn_02022,pay_syn_02022,12377,INR,upi,insufficient funds,insufficient_funds,2,holdout,0.72,0.55,0.5
evt_syn_02023,pay_syn_02023,28659,INR,upi,bank decline,bank_decline,3,train,0.1,0.5,0.4
evt_syn_02024,pay_syn_02024,7463,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02025,pay_syn_02025,12454,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02026,pay_syn_02026,2503,INR,netbanking,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02027,pay_syn_02027,2213,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02028,pay_syn_02028,1071,INR,card,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_02029,pay_syn_02029,1149,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02030,pay_syn_02030,943,INR,upi,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02031,pay_syn_02031,47576,INR,netbanking,card expired,card_expired,2,train,0.0,0.6,0.45
evt_syn_02032,pay_syn_02032,1156,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02033,pay_syn_02033,851,INR,upi,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_02034,pay_syn_02034,6298,INR,upi,insufficient funds,insufficient_funds,5,holdout,0.78,0.61,0.5
evt_syn_02035,pay_syn_02035,2241,INR,netbanking,bank decline,bank_decline,2,holdout,0.12,0.52,0.4
evt_syn_02036,pay_syn_02036,11131,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02037,pay_syn_02037,8042,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_02038,pay_syn_02038,9467,INR,card,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_02039,pay_syn_02039,472,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02040,pay_syn_02040,8621,INR,card,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_02041,pay_syn_02041,2723,INR,card,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02042,pay_syn_02042,2404,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_02043,pay_syn_02043,23175,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02044,pay_syn_02044,784,INR,upi,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_02045,pay_syn_02045,741,INR,card,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_02046,pay_syn_02046,1638,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02047,pay_syn_02047,4133,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02048,pay_syn_02048,749,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_02049,pay_syn_02049,1865,INR,netbanking,insufficient funds,insufficient_funds,8,train,0.78,0.61,0.5
evt_syn_02050,pay_syn_02050,11571,INR,card,bank decline,bank_decline,2,holdout,0.12,0.52,0.4
evt_syn_02051,pay_syn_02051,2308,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02052,pay_syn_02052,10206,INR,netbanking,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02053,pay_syn_02053,2900,INR,upi,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_02054,pay_syn_02054,1013,INR,card,bank decline,bank_decline,2,holdout,0.12,0.52,0.4
evt_syn_02055,pay_syn_02055,6610,INR,upi,authentication failed,authentication_failed,1,holdout,0.22,0.6,0.42
evt_syn_02056,pay_syn_02056,8673,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02057,pay_syn_02057,2674,INR,card,insufficient funds,insufficient_funds,8,train,0.78,0.61,0.5
evt_syn_02058,pay_syn_02058,6490,INR,card,insufficient funds,insufficient_funds,8,holdout,0.78,0.61,0.5
evt_syn_02059,pay_syn_02059,14044,INR,card,bank decline,bank_decline,2,holdout,0.12,0.52,0.4
evt_syn_02060,pay_syn_02060,4582,INR,upi,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_02061,pay_syn_02061,2200,INR,card,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_02062,pay_syn_02062,816,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_02063,pay_syn_02063,1455,INR,card,network error,network_error,5,holdout,0.64,0.56,0.35
evt_syn_02064,pay_syn_02064,938,INR,card,network error,network_error,8,holdout,0.64,0.56,0.35
evt_syn_02065,pay_syn_02065,3128,INR,upi,authentication failed,authentication_failed,8,train,0.28,0.66,0.42
evt_syn_02066,pay_syn_02066,3932,INR,netbanking,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02067,pay_syn_02067,691,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,train,0.11,0.68,0.4
evt_syn_02068,pay_syn_02068,15653,INR,netbanking,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_02069,pay_syn_02069,6697,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_02070,pay_syn_02070,7768,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_02071,pay_syn_02071,2083,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_02072,pay_syn_02072,9259,INR,upi,authentication failed,authentication_failed,1,train,0.22,0.6,0.42
evt_syn_02073,pay_syn_02073,2127,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02074,pay_syn_02074,578,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02075,pay_syn_02075,2248,INR,upi,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_02076,pay_syn_02076,7106,INR,card,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_02077,pay_syn_02077,415,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_02078,pay_syn_02078,13467,INR,netbanking,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_02079,pay_syn_02079,14619,INR,card,network error,network_error,5,train,0.64,0.56,0.35
evt_syn_02080,pay_syn_02080,46246,INR,netbanking,card expired,card_expired,0,train,0.0,0.6,0.45
evt_syn_02081,pay_syn_02081,3739,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,8,train,0.11,0.68,0.4
evt_syn_02082,pay_syn_02082,822,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_02083,pay_syn_02083,4738,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_02084,pay_syn_02084,13587,INR,card,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_02085,pay_syn_02085,10398,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_02086,pay_syn_02086,6301,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,8,train,0.11,0.68,0.4
evt_syn_02087,pay_syn_02087,956,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_02088,pay_syn_02088,822,INR,card,authentication failed,authentication_failed,1,train,0.22,0.6,0.42
evt_syn_02089,pay_syn_02089,16043,INR,card,insufficient funds,insufficient_funds,5,train,0.78,0.61,0.5
evt_syn_02090,pay_syn_02090,798,INR,upi,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_02091,pay_syn_02091,10224,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.11,0.68,0.4
evt_syn_02092,pay_syn_02092,401,INR,netbanking,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_02093,pay_syn_02093,3382,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_02094,pay_syn_02094,14649,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,5,holdout,0.11,0.68,0.4
evt_syn_02095,pay_syn_02095,2667,INR,upi,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_02096,pay_syn_02096,2162,INR,card,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_02097,pay_syn_02097,3776,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_02098,pay_syn_02098,7984,INR,card,insufficient funds,insufficient_funds,2,holdout,0.72,0.55,0.5
